,Game Title,Date Posted,Review Text,Review Judgment,Recommended or Not,Hours on Record
77,Call_of_Duty_World_at_War,10/14/2023,"Overall, this game is pretty good. The game play already justified the price, and the sexy stuff is also great. If you want to play as a bad guy and dixcking girls into submission, this is the game for you.",helpful,Recommended,11.1
78,Call_of_Duty_World_at_War,10/17/2023,最大的问题就是引导不够完全，指示的操作物件有高亮强调，但是非常不明显，而且有时候甚至会没有高亮。而教程中也有流程bug，跳步骤或者回退步骤会导致卡住。整个新手教程的难度很高，手忙脚乱之下大概率会晚点到站，屏幕上方经常出现的扣分提示也会使得新手更加紧张，而且也没有鸣笛教学，但是分数照扣。繁杂的按键和键盘的映射不够直观，操作不够便捷，尤其是旋转型按钮，鼠标控制起来非常麻烦，经常导致开关门失误。各种按钮没有更加详细的说明，适合真正的列车驾驶员来玩这个游戏。,helpful,Recommended,13.2
79,Call_of_Duty_World_at_War,10/17/2023,you're in the right place,helpful,Recommended,11.9
80,Call_of_Duty_World_at_War,10/13/2023,"You know how there are like 6 endings in the base game, and they are all depressing? This DLC finally changes that, now there are 8 of them.",helpful,Recommended,
81,Call_of_Duty_World_at_War,10/13/2023,Bro why is one of the tags Hentai,helpful,Recommended,
82,Call_of_Duty_World_at_War,10/14/2023,i don't want to fix her... i want her to break me🗿🍷,helpful,Recommended,4.9
83,Call_of_Duty_World_at_War,10/17/2023,"How can players outside Japan, USA and Europe obtain this?",helpful,Recommended,
84,Call_of_Duty_World_at_War,10/17/2023, ,helpful,Recommended,21.2
85,Call_of_Duty_World_at_War,10/14/2023, ,helpful,Recommended,641.9
86,Call_of_Duty_World_at_War,10/14/2023,"I started playing this game and had 2 hours of amazing gameplay that keeps on giving. Before going to sleep, I saw the new about 'Removing In-game Monetization'. They believe in the community and deserve the support non-aggressive monetization. I fully support these types of games!",helpful,Recommended,14.7
87,Call_of_Duty_World_at_War,10/12/2023,"After having almost 2400 hours in Stellaris between the regular game and all the Star Trek mods, this is exactly what i was hoping for -- a more polished Star Trek 4X experience. Can't wait to see what the modders add on top of the game.",helpful,Recommended,13.8
88,Call_of_Duty_World_at_War,10/14/2023,"Rilassante. This is not a game but ""sound"" entertainment during smart working or house cleaning. Possibility to change the atmospheric effects but no other interactions inside the small room. It's free, so if you want to relax a bit with good music, well add it to your library!",helpful,Recommended,0.4
89,Call_of_Duty_World_at_War,10/15/2023,"Exanima however is intended to be a prelude for a much more ambitious game they're working on, utilizing it as a practical platform to develop their engine, tools, mechanics, combat system, the ""meat"" of the main project. And it's already at a very good stage.",helpful,Recommended,129.8
90,Call_of_Duty_World_at_War,10/17/2023,JOHNNY CAGE MY BELOVED,helpful,Recommended,9.3
91,Call_of_Duty_World_at_War,10/13/2023,better than melon playground,helpful,Recommended,52.8
92,Call_of_Duty_World_at_War,10/18/2023,Can't believe how much they're paying for positive reviews.,helpful,Recommended,1.1
93,Call_of_Duty_World_at_War,10/15/2023,10-Oct,helpful,Recommended,36.2
94,Call_of_Duty_World_at_War,10/14/2023,if you love trpgs but are getting tired of all the great indie devs emulating ogre tactics and ff tactics while wondering where the fire emblem/langrisser love is at then this is your game. It is hands down THE best non-fire emblem game that falls under the latter category of styles and punches so far above its weight class that at one point while playing i idly wondered if they poached an intelligent systems game designer or something (they didnt).,helpful,Recommended,52.6
95,Call_of_Duty_World_at_War,10/12/2023,"As long as you are aware this is an EARLY ACCESS game and what you are getting is no where near the final product, Ilysia is a great game and easily worth the $15. Yes, some things are very poor at the moment and there is a lot of room for improvement, but thats the point of EA. Give Team21 a chance to make Ilysia the incredible VR MMO it is destined to be.",helpful,Recommended,0.5
96,Call_of_Duty_World_at_War,10/18/2023,I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!I LOVE EATING MY NEIGHBOORS!,helpful,Recommended,2.2
97,Call_of_Duty_World_at_War,10/14/2023, ,helpful,Recommended,
98,Call_of_Duty_World_at_War,10/13/2023,Edit: Game keeps running better after every patch on my end!,helpful,Recommended,13.4
99,Call_of_Duty_World_at_War,10/14/2023,"Very funny. Small premise, each story lasts about 10 minutes and nothing more. What's nice about this game are definitely the characters of the various characters to help. NEGATIVE NOTE: it's a short-term pastime, there are no achievements, cards or items in the shop. Nothing. Really exaggerated price for the contents it has, it has practically none, they are funny stories and that's all. It's a game that should be bought at a super discount because in the price range at which it is sold, you will certainly find better. my rating 6/10",helpful,Recommended,0.2
100,Call_of_Duty_World_at_War,10/13/2023,The best Psychological Horror game iv played this year!,helpful,Recommended,2.5
101,Call_of_Duty_World_at_War,10/15/2023,"haha, incest go bbrrrr",helpful,Recommended,4.1
102,Call_of_Duty_World_at_War,10/13/2023,"I will update more later, but I think it is a fair price and fun so far.",helpful,Recommended,9.3
103,Call_of_Duty_World_at_War,10/12/2023,Still getting free content updates after 7 years,helpful,Recommended,691.1
104,Call_of_Duty_World_at_War,10/16/2023,"It's like FIFA 98, but in 2024.",helpful,Recommended,24.8
105,Call_of_Duty_World_at_War,10/13/2023,"Some small bugs so far.  Mainly weird audio messages (how many of my admirals have died according to the audio!?  Especially given that I haven't lost one yet...), pop-ups for other people's wars (the war I'm not in is going great!), timed missions before I have the tech to do them (or with vague instructions so I don't know how to do them), but nothing game breaking so far.",helpful,Recommended,
106,Call_of_Duty_World_at_War,10/15/2023,Ashley is only second worst little sister I've ever had,helpful,Recommended,3.9
107,Call_of_Duty_World_at_War,10/13/2023,"This is all 10 years old me could've wished for and more... So far, it does a perfect job, and I can't wait to play it all through",helpful,Recommended,2.9
108,Call_of_Duty_World_at_War,10/12/2023,My friend who I play Stormworks with said if I post a review on this DLC and it gets 100 likes and 50 Awards that he will buy me a rack of beer and some vodka So im just gonna leave this here.,helpful,Recommended,
109,Call_of_Duty_World_at_War,10/15/2023,-virginia's nipples are visible in rain,helpful,Recommended,61.9
110,Call_of_Duty_World_at_War,10/14/2023,better than sex!,helpful,Recommended,1
111,Call_of_Duty_World_at_War,10/14/2023,"Babe wake up, new Cyberpunk depression dose just dropped.",helpful,Recommended,
112,Call_of_Duty_World_at_War,10/15/2023,i love being todd howard's little paypig gooner,helpful,Recommended,
113,Call_of_Duty_World_at_War,10/16/2023, ,helpful,Recommended,1.4
114,Call_of_Duty_World_at_War,10/18/2023,Wife material.,helpful,Recommended,2.8
115,Call_of_Duty_World_at_War,10/17/2023,gmae i wna t tto sxe ash hey ley,helpful,Recommended,4.6
116,Call_of_Duty_World_at_War,10/16/2023,"Really too much meat on the fire, my rating 6/10 to be taken with a strong discount.",helpful,Recommended,4.7
117,Call_of_Duty_World_at_War,10/17/2023,"That being said, I loved this game, but it's too short to justify the price, wait for a sale if you wanna play it.",helpful,Recommended,13.1
118,Call_of_Duty_World_at_War,10/16/2023,"I'll continue to play and finish the game but as it stands today, this won't be a Souls-like I revisit after completion.",helpful,Recommended,10.2
119,Call_of_Duty_World_at_War,10/15/2023,In short: yeah it's pretty good,helpful,Recommended,11.2
120,Call_of_Duty_World_at_War,10/17/2023,"Despite the game's issues, I'm certain a couple QOL updates will go a long way. As soon as I started playing, I couldn't put it down until I beat it.",helpful,Recommended,7.5
121,Call_of_Duty_World_at_War,10/14/2023,you can grab the uncensored patch for free from kagura website,helpful,Recommended,4.5
122,Call_of_Duty_World_at_War,10/13/2023,"great game owned it for 24 hours, played 23 hours",helpful,Recommended,148.6
123,Call_of_Duty_World_at_War,10/17/2023,"My score for the game: 8.5/10, possibly up to a 9 or 10 if the developers continue to support the game.",helpful,Recommended,25
124,Call_of_Duty_World_at_War,10/17/2023, ,helpful,Recommended,4.2
125,Call_of_Duty_World_at_War,10/17/2023,Entirely out of morbid curiosity.,helpful,Recommended,3.1
126,Call_of_Duty_World_at_War,10/16/2023,i dont get it why people say 'they ate out the sister' theres no ending where you kill her and turn her into soup?,helpful,Recommended,2.6
127,Call_of_Duty_World_at_War,10/16/2023,"If you like watching games grow up, this is one to keep your eyes on.",helpful,Recommended,37.6
128,Call_of_Duty_World_at_War,10/13/2023, ,helpful,Recommended,101.6
129,Call_of_Duty_World_at_War,10/17/2023,"TLDR: good game. Good difficulty. Wouldn't recommend playing with a controller. Gameplay loop is solid if you're fine with getting resources, crafting/upgrading, killing, collecting cogs, big boss and repeat. Overall very well polished and a creative game.",helpful,Recommended,9
130,Call_of_Duty_World_at_War,10/16/2023,10-Oct,helpful,Recommended,50.6
131,Call_of_Duty_World_at_War,10/13/2023,"if you wanna laugh just buy this game, that's all from me",helpful,Recommended,13
132,Call_of_Duty_World_at_War,10/17/2023,"It was cheap, I bought it, it was frustrating, it was horrible, it was unfair, it was hilarious, it was satisfying, it was fun. I will be back for another slice.",helpful,Recommended,1.5
133,Call_of_Duty_World_at_War,10/16/2023,"looking good would be 1,000 times better if it was coop playable",helpful,Recommended,2
134,Call_of_Duty_World_at_War,10/14/2023,In this game you can f*ck the devil in female form.,helpful,Recommended,3.3
135,Call_of_Duty_World_at_War,10/15/2023,"Bought this game for my younger brother, only to learn that the brat is better at these types of games than I am.",helpful,Recommended,19.2
136,Call_of_Duty_World_at_War,10/17/2023,I love it ♥,helpful,Recommended,
137,Call_of_Duty_World_at_War,10/16/2023,Open up your gifts while we all cheer,helpful,Recommended,56.7
138,Call_of_Duty_World_at_War,10/15/2023,I recommend.,helpful,Recommended,69.5
139,Call_of_Duty_World_at_War,10/14/2023,"In the end a nice, fully-coloured town is what your reward will be. You can then restart and redo the entire game in a shorter period of time. Some achievements require you to do this - I found the one saying 5 minutes a tad bit difficult, though. This is a highly recommended purchase from me for the fans of the genre!",helpful,Recommended,0.4
140,Call_of_Duty_World_at_War,10/17/2023,PEAK FASHION DESIGN MANIFESTED IN ONE SMALL PINK HEDGEHOG,helpful,Recommended,
141,Call_of_Duty_World_at_War,10/15/2023,Monetization removed 10/10,helpful,Recommended,134.4
142,Call_of_Duty_World_at_War,10/14/2023,"Game ""sweet and sad"" at the same time. There are decisions you have to make to survive but also take into account everything behind killing an animal. The graphics are very simple but nice to look at and the exploration is nice but can probably get boring in the long run, a sea of snow and even some sweet animals to find. The characters that the various dogs have are cute. Nice soundtrack for the type of game it is. there is a lot of love in the creation and it has left me with positive emotions. It would be nice if it were enriched with content in the future. 7/10 my rating",helpful,Recommended,2.3
143,Call_of_Duty_World_at_War,10/16/2023,Update: Also has an absolute banger of a soundtrack.,helpful,Recommended,15.6
144,Call_of_Duty_World_at_War,10/19/2023,These skeletons would solve world hunger if I ordered them to.,helpful,Recommended,
145,Call_of_Duty_World_at_War,10/13/2023,"Here is the complete truth about the new DLC. The graphics are now quite a but worse, I wouldn't say ""Roblox graphics"" but definitely worse. The air pressure system needs a patch, but the moon and the other space stuff seems to work well. They changed the rocket engines, so they have to be replaced on every creation that uses them like missiles for example. They also fixed the pivot glitch, a very common way people made boats/submarines float in Stormworks is by putting pivots on the bottom of them, now that doesn't work so most water vehicles don't float as well if at all. The Stormworks devs have been working on this DLC for years, so they didn't do it for purely the money, but I would still wait a month or two before getting this DLC.",helpful,Recommended,
146,Call_of_Duty_World_at_War,10/13/2023,⣿⣿⡿⠻⠿⠿⠿⠿⠛⠹⠑⠀⠀,helpful,Recommended,19.4
147,Call_of_Duty_World_at_War,10/12/2023,The price is only worth it if you desperately love this series as much as I do. Have fun :),helpful,Recommended,21.6
148,Call_of_Duty_World_at_War,10/16/2023,"Graphically designed and beautiful to look at. For those who love this kind of graphic adventures, you certainly can't go wrong. The sound is excellent and the gameplay is easy and intuitive. Moderately easy puzzles. Of the saga, this is certainly the best. 9/10 my rating",helpful,Recommended,6.8
149,Call_of_Duty_World_at_War,10/18/2023,") and I love it. It's different than the first one, but absolutely not worse, maybe even better. I definitely recommend this game, at least at this point. I'll edit my review after finishing the game.",helpful,Recommended,16.8
150,Call_of_Duty_World_at_War,10/16/2023,I love Cookies 🍪,helpful,Recommended,
151,Call_of_Duty_World_at_War,10/13/2023,"For any twisted psychotic sibling codependency incest enthusiasts out there, this is the game for you!",helpful,Recommended,8
152,Call_of_Duty_World_at_War,10/16/2023,"The biggest weakness of the game is that it is built on a significantly older branch of the Stellaris engine, with a lot of aspects and issues that Stellaris itself simply doesn't have. It's a fun twist on Stellaris, has a nice Star Trek coat of paint, but it'll only become great if it is polished and fixed up over time.",helpful,Recommended,3.5
153,Call_of_Duty_World_at_War,10/18/2023,10/10: Probably not worth it :'),helpful,Recommended,15.1
154,Call_of_Duty_World_at_War,10/18/2023,worth the price (͠≖ ͜ʖ͠≖)👌,helpful,Recommended,8.4
155,Call_of_Duty_World_at_War,10/12/2023,Zombies only,helpful,Recommended,24.7
156,Call_of_Duty_World_at_War,10/13/2023,they should make a skin where bubba is naked and covered in oil,helpful,Recommended,17
157,Call_of_Duty_World_at_War,10/12/2023, ,helpful,Recommended,0.9
158,Call_of_Duty_World_at_War,10/13/2023,"This game had so many potential and I've played it pre-covid era and I found so many friends in it, also due to free communication between both Jason and Survivors, it was easy to have fun! I'd never forget those good old days. I used to pick a girl who her heart beat were barely visible to Jason! And as A Jason I played part 3 version because it was the most balanced one. Time is a real B, had to see this gem death, due the good memories will not go away out of our hearts. Farewell!",helpful,Recommended,26.8
159,Call_of_Duty_World_at_War,10/14/2023,"As a final note of praise, coordinating with various mod teams to allow them to get their mods working with the dlc on launch day is the kind of cooperation that should be an example to other companies. The news of such directly resulted in me preordering the dlc.",helpful,Recommended,
160,Call_of_Duty_World_at_War,10/17/2023,TL;DR: Get it! Great game!,helpful,Recommended,5.3
161,Call_of_Duty_World_at_War,10/19/2023,"Cute physics game, it's mostly used to unlock letters for the notice board and to fix your achievements statistics if your child or nephew has started throwing games like there's no tomorrow, lowering your stats!",helpful,Recommended,1.4
162,Call_of_Duty_World_at_War,10/17/2023,legalize nuclear bombs,helpful,Recommended,12.2
163,Call_of_Duty_World_at_War,10/14/2023,Kill Cheaters. Behead Cheaters. Roundhouse kick a Cheaters into the concrete. Slam dunk a Cheaters baby into the trash can. Crucify filthy Cheaters. Defecate in an Cheaters's food. Launch Cheaters into the sun. Stir fry Cheaters in a rock. Toss Cheaters into active volcanoes. Urinate into an Cheaters's gas tank. Juto throw Cheaters into a wood chipper. Twist Cheaters heads off. Report Cheaters to the IRS. Karate chop Cheaters in half. Curb stomp pregnant Cheaters. Trap Cheaters in quicksand. Rush Cheaters in the trash compactor. Liquify Cheaters in a vat of acid. Eat Cheaters. Dissect Cheaters. Exterminate Cheaters in the gas chamber. Stomp Cheaters skulls with steel toed boots. Cremate Cheaters in the oven. Lobotomyze Cheaters. Mandatory abortions for Cheaters. Grind Cheaters fetuses in the garbage disposal. Drown Cheaters in fried chicken grease. Vaporize Cheaters with a ray gun. Kick old Cheaters down the stairs. Feed Cheaters to alligators. Slice Cheaters with a katana.,helpful,Recommended,1.3
164,Call_of_Duty_World_at_War,10/18/2023,"The gameplay might be standard affair for an RPGmaker horror game. But this game avoids the usual pitfalls by keeping areas small and full of flavour text from the two lovable and deranged protagonists. My only complaint is that the music can be repetitive and, when that's my only complaint, I know it was money well spent.",helpful,Recommended,5.6
165,Call_of_Duty_World_at_War,10/15/2023,"TLDR; If you want to be able to go into space and land on a fake moon, then this DLC's for you. However if you care about realism, then do not buy.",helpful,Recommended,
166,Call_of_Duty_World_at_War,10/17/2023,Must support the devs' cocaine fund.,helpful,Recommended,
167,Call_of_Duty_World_at_War,10/18/2023,"It's unfortunate this got review bombed by idiots. The game is very good. Performance isn't 100%, but neither was Elden Ring's at launch. Devs patching it almost daily. A lot of very cool ideas implemented in this game. If you're a soulslike fan, pick it up.",helpful,Recommended,44.3
168,Call_of_Duty_World_at_War,10/13/2023,"Then look no further, buy the game, get used to the rhythm of the levels and you will find some great hours of gameplay.",helpful,Recommended,0.2
169,Call_of_Duty_World_at_War,10/14/2023,"My gambling-addicted friend made me a bet. If I post a review for VRChat and if it gets 350 likes and 150 Awards, he promised to help me with my car repair. So, here's my review, just putting it out there.",helpful,Recommended,154
170,Call_of_Duty_World_at_War,10/17/2023,Story unrealistic. Goth chick doesn't have enough red flags.,helpful,Recommended,3.4
171,Call_of_Duty_World_at_War,10/19/2023,납부 완료,helpful,Recommended,2.3
172,Call_of_Duty_World_at_War,10/19/2023,"Cute physics game, unlock letters for profile board and achievements to fix stats!",helpful,Recommended,0.9
173,Call_of_Duty_World_at_War,10/17/2023,"Its a fun game, but 2 players max is just kinda dumb",helpful,Recommended,15.8
174,Call_of_Duty_World_at_War,10/18/2023,"Fun, not even close to being worth $60, but good sonic game, get for like $40 or under",helpful,Recommended,7.6
175,Call_of_Duty_World_at_War,10/15/2023,　＼二つ,helpful,Recommended,1.5
176,Call_of_Duty_World_at_War,10/17/2023,Questionable steam launch aside. Fun game! played a little while before release and its a pretty great successor then mania. i just wish sega would get their ♥♥♥♥ together for pc releases. that aside i say if your even a passing fan of 2d sonic give it a shot,helpful,Recommended,9.9
177,Call_of_Duty_World_at_War,10/18/2023,"Otherwise, thanks so much for reading and I hope I managed to help some of you out there spend your money wisely.",helpful,Recommended,1.7
178,Call_of_Duty_World_at_War,10/17/2023,"So it is an okey game and that is about it, not an easy recommend, but for some people and with some additions and patches with love from the devs, then i can see great potential in what is here.",helpful,Recommended,11.2
179,Call_of_Duty_World_at_War,10/16/2023,"It's a no-nonsense realistic air combat game with an easy to use mission editor, a solid gameplay foundation, and multiplayer. What else could you ask for?",helpful,Recommended,0.4
180,Call_of_Duty_World_at_War,10/12/2023,paid $40 for nothing lol,helpful,Recommended,
181,Call_of_Duty_World_at_War,10/12/2023,This shouldn't be free....,helpful,Recommended,1.2
182,Call_of_Duty_World_at_War,10/17/2023,forager in 3d,helpful,Recommended,4.4
183,Call_of_Duty_World_at_War,10/15/2023,"RWS really pulled through with this patch. No DRM, added in the russian exclusive weapon DLC, added multithreading and removed the broken achievements. Game might still be hot trash, but at least it's.. sorta playable now.",helpful,Recommended,13.2
184,Call_of_Duty_World_at_War,10/15/2023,"Guys, I beat Pieta",helpful,Recommended,81.7
185,Call_of_Duty_World_at_War,10/16/2023,                                                                                               .این یک جایگزین مناسب برای شیشه  و سایر مواد روانگردان است,helpful,Recommended,66.4
186,Call_of_Duty_World_at_War,10/18/2023,"Really, just a brilliant game.  I'd say more, but, you know, Steam review character limit.  Bah.  I hate that.",helpful,Recommended,6.9
187,Call_of_Duty_World_at_War,10/13/2023,"EDIT: There is a mod on the workshop that will add in a nude skin to play with. For me, this is /just/ barely enough to push this over the edge from jankey crap, to fun jankey crap.",helpful,Recommended,3.4
188,Call_of_Duty_World_at_War,10/15/2023,2. The tutorial has a god awful habit of hijacking the camera. I cannot stand when games do that. It's awful.,helpful,Recommended,8.8
189,Call_of_Duty_World_at_War,10/18/2023,It's two outfits sets (you can use each part of the outfits individually) and a decoration for your hub. Get this if you want to support the developers don't expect too much out of it though as I said only two outfits and a decoration.,helpful,Recommended,
190,Call_of_Duty_World_at_War,10/14/2023,"Devs had quick response to people crashing, good game, good devs.",helpful,Recommended,1.5
191,Call_of_Duty_World_at_War,10/13/2023,It's one of those experiences that stay with you.,helpful,Recommended,30.5
192,Call_of_Duty_World_at_War,10/12/2023,This game is not free... you just don't pay with money ._.,helpful,Recommended,167.6
193,Call_of_Duty_World_at_War,10/17/2023,"In all seriousness, this is a fantastic game and for the price is a complete steal.",helpful,Recommended,0.7
194,Call_of_Duty_World_at_War,10/13/2023,you can pet the cat,helpful,Recommended,6.9
195,Call_of_Duty_World_at_War,10/16/2023,its ok,helpful,Recommended,
196,Call_of_Duty_World_at_War,10/14/2023,"As for the game itself: It's good! I like the themeing of this souls like, and the lantern mechanic is actually really neat to play with. I have no regrets buying this!",helpful,Recommended,38.1
197,Call_of_Duty_World_at_War,10/14/2023,Great Job,helpful,Recommended,4.1
198,Call_of_Duty_World_at_War,10/13/2023,· Yeast Infection,helpful,Recommended,347.6
199,Call_of_Duty_World_at_War,10/16/2023,and a hinder that could crush a keg,helpful,Recommended,2
0,Call_of_Duty_WWII,10/13/2023,You're welcome! :),helpful,Recommended,34.1
1,Call_of_Duty_WWII,10/13/2023,Thank you Mr. Skutnik. Been playing your games since 2005,helpful,Recommended,6.6
2,Call_of_Duty_WWII,10/15/2023,Experience the horror of being french,helpful,Recommended,23.3
3,Call_of_Duty_WWII,10/16/2023,Shadow Wizard Money Gang,helpful,Recommended,9.2
4,Call_of_Duty_WWII,10/18/2023,"On the other, Ashley is hot.",helpful,Recommended,4.2
5,Call_of_Duty_WWII,10/18/2023,"Edit: the Developers responded to my review directly and not in a generic way, so huge respect for that. I've decided that because of willingness to take specific criticisms I have to change my review to a recommend. It means the game will only get better and that they WANT to make the game better from user feedback. It means they actually care and that goes a loooooong way for me",helpful,Recommended,4.8
6,Call_of_Duty_WWII,10/16/2023,"Step 13: After 50 mods, NPC's with better combat, cloaks, gore effects, a nice flora overhaul, a new skill tree, trees inside towns, big tiddie waifus, a better bigger stronger enhanced Fus Ro Dah, after all that, you're finally allowed to play your 15 minutes of Skyrim daily just to take pictures and leave.",helpful,Recommended,151.8
7,Call_of_Duty_WWII,10/12/2023, ,helpful,Recommended,5.1
8,Call_of_Duty_WWII,10/14/2023,"Overall an fantastic game with loads of content for many different types of play styles, the artwork is wonderful as well. I hope you found this review helpful. Thank you",helpful,Recommended,
9,Call_of_Duty_WWII,10/15/2023, ,helpful,Recommended,112.9
10,Call_of_Duty_WWII,10/13/2023,"If we hit 1,000 crashes by the end of the month, i'll post 5 videos of me oiled up and twerking.",helpful,Recommended,1.4
11,Call_of_Duty_WWII,10/12/2023,profit?,helpful,Recommended,
12,Call_of_Duty_WWII,10/14/2023,"The uninstall button was very well made, however the refund button needs some work.",helpful,Recommended,
13,Call_of_Duty_WWII,10/18/2023,#NAME?,helpful,Recommended,0.7
14,Call_of_Duty_WWII,10/15/2023,"This is a little bit like that. Cheers, M, this is superlative.",helpful,Recommended,1.6
15,Call_of_Duty_WWII,10/12/2023,remove megan fox voice lines,helpful,Recommended,35
16,Call_of_Duty_WWII,10/13/2023,10-Oct,helpful,Recommended,3.3
17,Call_of_Duty_WWII,10/13/2023,"I do feel like some aspects of the game could have done with additional time in the oven. But overall, I recommend it if you wanna play some 1930s pulp action fun.",helpful,Recommended,3.4
18,Call_of_Duty_WWII,10/13/2023,Give it a try - they're adding more servers and you can run your own if you like also.,helpful,Recommended,17.8
19,Call_of_Duty_WWII,10/16/2023,Overall Score: 7.5/10,helpful,Recommended,38.7
20,Call_of_Duty_WWII,10/14/2023,"What I would like to see if you make new games/ DLC is more variation in traits on characters for more variation in maxed characters, a little bit smoother/ quicker UI in battle maps. A little more customization for the main character's class would be a nice touch. BUT overall, keep doing what you're doing this a GEM of a game and I would buy DLC/ additional games as soon as they dropped. thank you for this classic.",helpful,Recommended,133.1
21,Call_of_Duty_WWII,10/14/2023,"YOU PUT IT DOWN LIKE NEW YORK CITY, I NEVER SLEEP",helpful,Recommended,30
22,Call_of_Duty_WWII,10/13/2023,Sisterwife.,helpful,Recommended,6.3
23,Call_of_Duty_WWII,10/14/2023,IT'S BACK BABY,helpful,Recommended,11.7
24,Call_of_Duty_WWII,10/17/2023,WE 🫵 LOVE ❤️ CASTING 🪄 SPELLS 📖,helpful,Recommended,2.4
25,Call_of_Duty_WWII,10/16/2023,Maximum 2 player multi.,helpful,Recommended,8
26,Call_of_Duty_WWII,10/17/2023,"DEVS LOW ON SNOW, MUST DONATE!",helpful,Recommended,
27,Call_of_Duty_WWII,10/13/2023,"It feels quite polished, and with that I'm gonna say if you're a fan of factorio or other automation style games, definitely give this a go.",helpful,Recommended,4.1
28,Call_of_Duty_WWII,10/13/2023,"If you want a single-player soulslike game, it's honestly not a bad pick. But if you want a coop soulslike game (which this one was marketed as) then I'm afraid... this just ain't it chief.",helpful,Recommended,1.9
29,Call_of_Duty_WWII,10/17/2023,That's really all I have to say.,helpful,Recommended,6.7
30,Call_of_Duty_WWII,10/18/2023,I can fix her,helpful,Recommended,3.4
31,Call_of_Duty_WWII,10/15/2023,They really went fine i'll make Bloodborne on the pc myself.,helpful,Recommended,41.5
32,Call_of_Duty_WWII,10/13/2023,"My friend I play with said that if I post a review about the game and it gets 200 likes and 50 rewards, he'll buy me a bag of chips and a RTX 4090. So I'll leave this here.",helpful,Recommended,6.3
33,Call_of_Duty_WWII,10/18/2023,man this game makes me wish incest was real,helpful,Recommended,4.1
34,Call_of_Duty_WWII,10/16/2023,Its my Forager addiction all over again,helpful,Recommended,30.6
35,Call_of_Duty_WWII,10/18/2023,"Gu Yi has 8 jobs, 6 girlfriends, 5 apartments/houses/storage closets, 0 dollars, and I'm loving every minute of his life.",helpful,Recommended,9.3
36,Call_of_Duty_WWII,10/16/2023,A far more rapidly paced Starve Together with plenty of stuff to research/build/destroy.,helpful,Recommended,5.2
37,Call_of_Duty_WWII,10/12/2023,"Should you leave a negative review because of ""store bought assets"" Like your favorite game Rust used - No",helpful,Recommended,57
